5.252124400000000000e+07,1.368000000000000000e+03
5.252135600000000000e+07,1.358000000000000000e+03
5.252146700000000000e+07,1.375000000000000000e+03
5.252157800000000000e+07,1.361000000000000000e+03
5.252169000000000000e+07,1.316000000000000000e+03
5.252180100000000000e+07,1.316000000000000000e+03
5.252191200000000000e+07,1.342000000000000000e+03
5.252202600000000000e+07,1.353000000000000000e+03
5.252213700000000000e+07,1.325000000000000000e+03
5.252224900000000000e+07,1.339000000000000000e+03
5.252236000000000000e+07,1.344000000000000000e+03
5.252247100000000000e+07,1.338000000000000000e+03
5.252258300000000000e+07,1.340000000000000000e+03
5.252269400000000000e+07,1.342000000000000000e+03
5.252280500000000000e+07,1.401000000000000000e+03
5.252291700000000000e+07,1.399000000000000000e+03
5.252302800000000000e+07,1.399000000000000000e+03
5.252314000000000000e+07,1.332000000000000000e+03
5.252325100000000000e+07,1.343000000000000000e+03
5.252336200000000000e+07,1.351000000000000000e+03
5.252347400000000000e+07,1.376000000000000000e+03
5.252358700000000000e+07,1.356000000000000000e+03
5.252369900000000000e+07,1.368000000000000000e+03
5.252381000000000000e+07,1.373000000000000000e+03
5.252392200000000000e+07,1.373000000000000000e+03
5.252403300000000000e+07,1.391000000000000000e+03
5.252414400000000000e+07,1.395000000000000000e+03
5.252425600000000000e+07,1.383000000000000000e+03
5.252436700000000000e+07,1.417000000000000000e+03
5.252448100000000000e+07,1.410000000000000000e+03
5.252459200000000000e+07,1.405000000000000000e+03
5.252470400000000000e+07,1.403000000000000000e+03
5.252481500000000000e+07,1.417000000000000000e+03
5.252492700000000000e+07,1.455000000000000000e+03
5.252503800000000000e+07,1.462000000000000000e+03
5.252514900000000000e+07,1.473000000000000000e+03
5.252526100000000000e+07,1.414000000000000000e+03
5.252537200000000000e+07,1.416000000000000000e+03
5.252548300000000000e+07,1.414000000000000000e+03
5.252559500000000000e+07,1.449000000000000000e+03
5.252570600000000000e+07,1.401000000000000000e+03
5.252581800000000000e+07,1.438000000000000000e+03
5.252592900000000000e+07,1.392000000000000000e+03
5.252604000000000000e+07,1.394000000000000000e+03
5.252615200000000000e+07,1.398000000000000000e+03
5.252626300000000000e+07,1.440000000000000000e+03
5.252637500000000000e+07,1.463000000000000000e+03
5.252648600000000000e+07,1.400000000000000000e+03
5.252659700000000000e+07,1.404000000000000000e+03
5.252670900000000000e+07,1.504000000000000000e+03
5.252682000000000000e+07,1.390000000000000000e+03
5.252693200000000000e+07,1.545000000000000000e+03
5.252704300000000000e+07,1.445000000000000000e+03
5.252715400000000000e+07,1.439000000000000000e+03
5.252726600000000000e+07,1.436000000000000000e+03
5.252737700000000000e+07,1.111000000000000000e+03
5.252748900000000000e+07,5.180000000000000000e+02
5.252760000000000000e+07,1.120000000000000000e+02
5.252771100000000000e+07,3.000000000000000000e+01
5.252782300000000000e+07,1.900000000000000000e+01
5.252793400000000000e+07,8.000000000000000000e+00
5.252804600000000000e+07,2.700000000000000000e+01
5.252815700000000000e+07,2.000000000000000000e+01
5.252826800000000000e+07,1.200000000000000000e+01
5.252838000000000000e+07,1.000000000000000000e+01
5.252849100000000000e+07,2.100000000000000000e+01
5.252860200000000000e+07,1.600000000000000000e+01
5.252871400000000000e+07,1.000000000000000000e+01
5.252882500000000000e+07,1.700000000000000000e+01
5.252893700000000000e+07,1.700000000000000000e+01
5.252904800000000000e+07,1.400000000000000000e+01
5.252915900000000000e+07,1.100000000000000000e+01
5.252927100000000000e+07,1.900000000000000000e+01
5.252938200000000000e+07,1.700000000000000000e+01
5.252949300000000000e+07,1.100000000000000000e+01
5.252960500000000000e+07,1.600000000000000000e+01
5.252971600000000000e+07,1.700000000000000000e+01
5.252982800000000000e+07,1.300000000000000000e+01
5.252993900000000000e+07,1.100000000000000000e+01
5.253005000000000000e+07,1.900000000000000000e+01
5.253016200000000000e+07,1.600000000000000000e+01
5.253027300000000000e+07,1.100000000000000000e+01
5.253038400000000000e+07,1.900000000000000000e+01
5.253049600000000000e+07,1.700000000000000000e+01
5.253060700000000000e+07,1.300000000000000000e+01
5.253071900000000000e+07,1.100000000000000000e+01
5.253083000000000000e+07,2.000000000000000000e+01
5.253094100000000000e+07,1.600000000000000000e+01
5.253105300000000000e+07,1.000000000000000000e+01
5.253116400000000000e+07,2.300000000000000000e+01
5.253127600000000000e+07,2.000000000000000000e+01
5.253138700000000000e+07,1.400000000000000000e+01
5.253149800000000000e+07,1.200000000000000000e+01
5.253161000000000000e+07,3.000000000000000000e+01
5.253172100000000000e+07,2.200000000000000000e+01
5.253183200000000000e+07,1.200000000000000000e+01
5.253194400000000000e+07,1.240000000000000000e+02
5.253205500000000000e+07,4.000000000000000000e+01
5.253216700000000000e+07,2.100000000000000000e+01
5.253227800000000000e+07,1.100000000000000000e+01
5.253238900000000000e+07,1.900000000000000000e+01
5.253250300000000000e+07,1.500000000000000000e+01
5.253261500000000000e+07,7.000000000000000000e+00
5.253272600000000000e+07,1.600000000000000000e+01
5.253283700000000000e+07,1.600000000000000000e+01
5.253294900000000000e+07,1.300000000000000000e+01
5.253306000000000000e+07,1.300000000000000000e+01
5.253317200000000000e+07,1.200000000000000000e+01
5.253328300000000000e+07,9.000000000000000000e+00
5.253339400000000000e+07,1.100000000000000000e+01
