5.048328800000000000e+07,2.610000000000000000e+03
5.048340000000000000e+07,2.645000000000000000e+03
5.048351100000000000e+07,2.665000000000000000e+03
5.048362200000000000e+07,2.613000000000000000e+03
5.048373400000000000e+07,2.602000000000000000e+03
5.048384500000000000e+07,2.611000000000000000e+03
5.048395600000000000e+07,2.623000000000000000e+03
5.048418100000000000e+07,2.633000000000000000e+03
5.048454100000000000e+07,2.686000000000000000e+03
5.048465200000000000e+07,2.687000000000000000e+03
5.048476300000000000e+07,2.650000000000000000e+03
5.048487500000000000e+07,2.635000000000000000e+03
5.048498600000000000e+07,2.640000000000000000e+03
5.048509800000000000e+07,2.642000000000000000e+03
5.048520900000000000e+07,2.684000000000000000e+03
5.048532000000000000e+07,2.685000000000000000e+03
5.048543200000000000e+07,2.642000000000000000e+03
5.048554300000000000e+07,2.635000000000000000e+03
5.048565500000000000e+07,2.642000000000000000e+03
5.048576600000000000e+07,2.642000000000000000e+03
5.048587700000000000e+07,2.641000000000000000e+03
5.048598900000000000e+07,2.629000000000000000e+03
5.048610000000000000e+07,2.646000000000000000e+03
5.048621100000000000e+07,2.654000000000000000e+03
5.048632300000000000e+07,2.608000000000000000e+03
5.048643400000000000e+07,2.615000000000000000e+03
5.048654600000000000e+07,2.636000000000000000e+03
5.048665700000000000e+07,2.609000000000000000e+03
5.048676800000000000e+07,2.605000000000000000e+03
5.048688000000000000e+07,2.623000000000000000e+03
5.048699100000000000e+07,2.609000000000000000e+03
5.048710200000000000e+07,2.602000000000000000e+03
5.048721400000000000e+07,2.632000000000000000e+03
5.048732500000000000e+07,2.655000000000000000e+03
5.048743700000000000e+07,2.602000000000000000e+03
5.048754800000000000e+07,2.611000000000000000e+03
5.048765900000000000e+07,2.666000000000000000e+03
5.048777100000000000e+07,2.609000000000000000e+03
5.048788200000000000e+07,2.617000000000000000e+03
5.048799300000000000e+07,2.592000000000000000e+03
5.048810900000000000e+07,2.603000000000000000e+03
5.048822100000000000e+07,2.612000000000000000e+03
5.048833200000000000e+07,2.578000000000000000e+03
5.048844300000000000e+07,2.586000000000000000e+03
5.048855500000000000e+07,2.612000000000000000e+03
5.048866600000000000e+07,2.588000000000000000e+03
5.048877800000000000e+07,2.580000000000000000e+03
5.048888900000000000e+07,2.582000000000000000e+03
5.048900300000000000e+07,2.392000000000000000e+03
5.048911400000000000e+07,1.850000000000000000e+03
5.048922600000000000e+07,1.121000000000000000e+03
5.048933700000000000e+07,4.400000000000000000e+02
5.048944800000000000e+07,1.470000000000000000e+02
5.048956000000000000e+07,1.660000000000000000e+02
5.048967100000000000e+07,6.900000000000000000e+01
5.048978300000000000e+07,6.100000000000000000e+01
5.048989400000000000e+07,1.400000000000000000e+01
5.049000600000000000e+07,1.300000000000000000e+01
5.049011700000000000e+07,8.000000000000000000e+00
5.049022800000000000e+07,1.700000000000000000e+01
5.049034000000000000e+07,1.700000000000000000e+01
5.049045100000000000e+07,1.300000000000000000e+01
5.049056200000000000e+07,1.100000000000000000e+01
5.049067400000000000e+07,4.400000000000000000e+01
5.049078500000000000e+07,2.400000000000000000e+01
5.049089600000000000e+07,1.200000000000000000e+01
5.049100800000000000e+07,8.100000000000000000e+01
5.049111900000000000e+07,1.390000000000000000e+02
5.049123100000000000e+07,1.360000000000000000e+02
5.049134200000000000e+07,1.500000000000000000e+01
5.049145300000000000e+07,1.400000000000000000e+01
5.049156500000000000e+07,1.200000000000000000e+01
5.049167600000000000e+07,1.500000000000000000e+01
5.049178700000000000e+07,1.500000000000000000e+01
5.049189900000000000e+07,1.300000000000000000e+01
5.049201000000000000e+07,9.000000000000000000e+00
5.049212200000000000e+07,2.000000000000000000e+01
5.049223300000000000e+07,1.600000000000000000e+01
5.049234400000000000e+07,1.100000000000000000e+01
5.049245600000000000e+07,7.100000000000000000e+01
5.049256700000000000e+07,6.600000000000000000e+01
5.049267800000000000e+07,6.000000000000000000e+01
5.049279000000000000e+07,1.100000000000000000e+01
5.049290100000000000e+07,1.000000000000000000e+01
5.049301300000000000e+07,7.000000000000000000e+00
5.049312400000000000e+07,1.500000000000000000e+01
5.049323500000000000e+07,1.200000000000000000e+01
5.049334700000000000e+07,7.000000000000000000e+00
5.049345800000000000e+07,1.900000000000000000e+01
5.049356900000000000e+07,2.000000000000000000e+01
5.049368100000000000e+07,1.000000000000000000e+01
5.049379200000000000e+07,9.000000000000000000e+00
5.049390300000000000e+07,8.000000000000000000e+00
5.049401500000000000e+07,7.000000000000000000e+00
5.049412600000000000e+07,9.700000000000000000e+01
5.049423700000000000e+07,8.900000000000000000e+01
5.049434900000000000e+07,9.000000000000000000e+00
5.049446000000000000e+07,1.000000000000000000e+01
5.049457200000000000e+07,8.000000000000000000e+00
5.049468300000000000e+07,7.000000000000000000e+00
5.049479400000000000e+07,8.100000000000000000e+01
5.049490600000000000e+07,7.400000000000000000e+01
5.049501700000000000e+07,9.000000000000000000e+00
5.049512800000000000e+07,1.000000000000000000e+01
5.049524000000000000e+07,8.000000000000000000e+00
5.049535100000000000e+07,7.000000000000000000e+00
5.049546200000000000e+07,9.000000000000000000e+01
5.049557400000000000e+07,8.100000000000000000e+01
5.049568500000000000e+07,9.000000000000000000e+00
5.049579700000000000e+07,9.000000000000000000e+00
5.049590800000000000e+07,1.500000000000000000e+01
5.049602400000000000e+07,1.100000000000000000e+01
5.049613500000000000e+07,9.000000000000000000e+00
5.049624700000000000e+07,1.700000000000000000e+01
5.049635800000000000e+07,1.500000000000000000e+01
5.049646900000000000e+07,2.000000000000000000e+01
5.049658100000000000e+07,1.400000000000000000e+01
5.049669200000000000e+07,1.500000000000000000e+01
5.049680300000000000e+07,1.260000000000000000e+02
5.049691500000000000e+07,1.240000000000000000e+02
5.049702600000000000e+07,1.400000000000000000e+01
5.049713800000000000e+07,1.650000000000000000e+02
