-2.92896e-01,1.58e+00,
-2.92859e-01,1.58e+00,
-2.92822e-01,1.58e+00,
-2.92786e-01,1.56e+00,
-2.92749e-01,1.58e+00,
-2.92712e-01,1.58e+00,
-2.92676e-01,1.58e+00,
-2.92639e-01,1.60e+00,
-2.92603e-01,1.58e+00,
-2.92566e-01,1.58e+00,
-2.92529e-01,1.58e+00,
-2.92493e-01,1.58e+00,
-2.92456e-01,1.58e+00,
-2.92419e-01,1.58e+00,
-2.92383e-01,1.58e+00,
-2.92346e-01,1.58e+00,
-2.92310e-01,1.58e+00,
-2.92273e-01,1.58e+00,
-2.92236e-01,1.58e+00,
-2.92200e-01,1.58e+00,
-2.92163e-01,1.60e+00,
-2.92126e-01,1.58e+00,
-2.92090e-01,1.60e+00,
-2.92053e-01,1.60e+00,
-2.92017e-01,1.60e+00,
-2.91980e-01,1.60e+00,
-2.91943e-01,1.60e+00,
-2.91907e-01,1.60e+00,
-2.91870e-01,1.62e+00,
-2.91834e-01,1.60e+00,
-2.91797e-01,1.60e+00,
-2.91760e-01,1.60e+00,
-2.91724e-01,1.60e+00,
-2.91687e-01,1.62e+00,
-2.91650e-01,1.60e+00,
-2.91614e-01,1.60e+00,
-2.91577e-01,1.60e+00,
-2.91541e-01,1.60e+00,
-2.91504e-01,1.62e+00,
-2.91467e-01,1.60e+00,
-2.91431e-01,1.62e+00,
-2.91394e-01,1.62e+00,
-2.91357e-01,1.60e+00,
-2.91321e-01,1.60e+00,
-2.91284e-01,1.62e+00,
-2.91248e-01,1.64e+00,
-2.91211e-01,1.62e+00,
-2.91174e-01,1.64e+00,
-2.91138e-01,1.64e+00,
-2.91101e-01,1.64e+00,
-2.91064e-01,1.64e+00,
-2.91028e-01,1.62e+00,
-2.90991e-01,1.62e+00,
-2.90955e-01,1.62e+00,
-2.90918e-01,1.62e+00,
-2.90881e-01,1.62e+00,
-2.90845e-01,1.62e+00,
-2.90808e-01,1.64e+00,
-2.90771e-01,1.62e+00,
-2.90735e-01,1.64e+00,
-2.90698e-01,1.64e+00,
-2.90662e-01,1.64e+00,
-2.90625e-01,1.64e+00,
-2.90588e-01,1.64e+00,
-2.90552e-01,1.64e+00,
-2.90515e-01,1.64e+00,
-2.90479e-01,1.64e+00,
-2.90442e-01,1.64e+00,
-2.90405e-01,1.64e+00,
-2.90369e-01,1.64e+00,
-2.90332e-01,1.64e+00,
-2.90295e-01,1.64e+00,
-2.90259e-01,1.64e+00,
-2.90222e-01,1.64e+00,
-2.90186e-01,1.66e+00,
-2.90149e-01,1.64e+00,
-2.90112e-01,1.64e+00,
-2.90076e-01,1.66e+00,
-2.90039e-01,1.66e+00,
-2.90002e-01,1.66e+00,
-2.89966e-01,1.68e+00,
-2.89929e-01,1.66e+00,
-2.89893e-01,1.66e+00,
-2.89856e-01,1.66e+00,
-2.89819e-01,1.66e+00,
-2.89783e-01,1.66e+00,
-2.89746e-01,1.66e+00,
-2.89709e-01,1.66e+00,
-2.89673e-01,1.68e+00,
-2.89636e-01,1.68e+00,
-2.89600e-01,1.68e+00,
-2.89563e-01,1.68e+00,
-2.89526e-01,1.68e+00,
-2.89490e-01,1.68e+00,
-2.89453e-01,1.68e+00,
-2.89417e-01,1.70e+00,
-2.89380e-01,1.68e+00,
-2.89343e-01,1.68e+00,
-2.89307e-01,1.68e+00,
-2.89270e-01,1.70e+00,
-2.89233e-01,1.70e+00,
-2.89197e-01,1.70e+00,
-2.89160e-01,1.70e+00,
-2.89124e-01,1.68e+00,
-2.89087e-01,1.68e+00,
-2.89050e-01,1.70e+00,
-2.89014e-01,1.72e+00,
-2.88977e-01,1.70e+00,
-2.88940e-01,1.72e+00,
-2.88904e-01,1.70e+00,
-2.88867e-01,1.72e+00,
-2.88831e-01,1.72e+00,
-2.88794e-01,1.70e+00,
-2.88757e-01,1.72e+00,
-2.88721e-01,1.72e+00,
-2.88684e-01,1.70e+00,
-2.88647e-01,1.72e+00,
-2.88611e-01,1.72e+00,
-2.88574e-01,1.72e+00,
-2.88538e-01,1.72e+00,
-2.88501e-01,1.72e+00,
-2.88464e-01,1.72e+00,
-2.88428e-01,1.72e+00,
-2.88391e-01,1.72e+00,
-2.88354e-01,1.72e+00,
-2.88318e-01,1.72e+00,
-2.88281e-01,1.72e+00,
-2.88245e-01,1.74e+00,
-2.88208e-01,1.74e+00,
-2.88171e-01,1.74e+00,
-2.88135e-01,1.74e+00,
-2.88098e-01,1.74e+00,
-2.88062e-01,1.74e+00,
-2.88025e-01,1.74e+00,
-2.87988e-01,1.74e+00,
-2.87952e-01,1.74e+00,
-2.87915e-01,1.74e+00,
-2.87878e-01,1.74e+00,
-2.87842e-01,1.74e+00,
-2.87805e-01,1.72e+00,
-2.87769e-01,1.74e+00,
-2.87732e-01,1.72e+00,
-2.87695e-01,1.74e+00,
-2.87659e-01,1.74e+00,
-2.87622e-01,1.74e+00,
-2.87585e-01,1.74e+00,
-2.87549e-01,1.76e+00,
-2.87512e-01,1.80e+00,
-2.87476e-01,1.76e+00,
-2.87439e-01,1.76e+00,
-2.87402e-01,1.80e+00,
-2.87366e-01,1.80e+00,
-2.87329e-01,1.76e+00,
-2.87292e-01,1.80e+00,
-2.87256e-01,1.80e+00,
-2.87219e-01,1.80e+00,
-2.87183e-01,1.80e+00,
-2.87146e-01,1.80e+00,
-2.87109e-01,1.80e+00,
-2.87073e-01,1.76e+00,
-2.87036e-01,1.80e+00,
-2.87000e-01,1.80e+00,
-2.86963e-01,1.80e+00,
-2.86926e-01,1.82e+00,
-2.86890e-01,1.82e+00,
-2.86853e-01,1.82e+00,
-2.86816e-01,1.82e+00,
-2.86780e-01,1.82e+00,
-2.86743e-01,1.82e+00,
-2.86707e-01,1.82e+00,
-2.86670e-01,1.82e+00,
-2.86633e-01,1.82e+00,
-2.86597e-01,1.82e+00,
-2.86560e-01,1.80e+00,
-2.86523e-01,1.82e+00,
-2.86487e-01,1.82e+00,
-2.86450e-01,1.84e+00,
-2.86414e-01,1.82e+00,
-2.86377e-01,1.82e+00,
-2.86340e-01,1.82e+00,
-2.86304e-01,1.82e+00,
-2.86267e-01,1.82e+00,
-2.86230e-01,1.82e+00,
-2.86194e-01,1.82e+00,
-2.86157e-01,1.82e+00,
-2.86121e-01,1.82e+00,
-2.86084e-01,1.82e+00,
-2.86047e-01,1.82e+00,
-2.86011e-01,1.82e+00,
-2.85974e-01,1.82e+00,
-2.85938e-01,1.82e+00,
-2.85901e-01,1.82e+00,
-2.85864e-01,1.84e+00,
-2.85828e-01,1.84e+00,
-2.85791e-01,1.84e+00,
-2.85754e-01,1.84e+00,
-2.85718e-01,1.86e+00,
-2.85681e-01,1.84e+00,
-2.85645e-01,1.84e+00,
-2.85608e-01,1.84e+00,
-2.85571e-01,1.86e+00,
-2.85535e-01,1.86e+00,
-2.85498e-01,1.84e+00,
-2.85461e-01,1.86e+00,
-2.85425e-01,1.86e+00,
-2.85388e-01,1.86e+00,
-2.85352e-01,1.86e+00,
-2.85315e-01,1.86e+00,
-2.85278e-01,1.86e+00,
-2.85242e-01,1.86e+00,
-2.85205e-01,1.86e+00,
-2.85168e-01,1.86e+00,
-2.85132e-01,1.86e+00,
-2.85095e-01,1.86e+00,
-2.85059e-01,1.88e+00,
-2.85022e-01,1.88e+00,
-2.84985e-01,1.90e+00,
-2.84949e-01,1.90e+00,
-2.84912e-01,1.90e+00,
-2.84875e-01,1.90e+00,
-2.84839e-01,1.88e+00,
-2.84802e-01,1.90e+00,
-2.84766e-01,1.90e+00,
-2.84729e-01,1.92e+00,
-2.84692e-01,1.90e+00,
-2.84656e-01,1.90e+00,
-2.84619e-01,1.90e+00,
-2.84583e-01,1.90e+00,
-2.84546e-01,1.90e+00,
-2.84509e-01,1.90e+00,
-2.84473e-01,1.92e+00,
-2.84436e-01,1.94e+00,
-2.84399e-01,1.92e+00,
-2.84363e-01,1.94e+00,
-2.84326e-01,1.92e+00,
-2.84290e-01,1.94e+00,
-2.84253e-01,1.94e+00,
-2.84216e-01,1.92e+00,
-2.84180e-01,1.92e+00,
-2.84143e-01,1.90e+00,
-2.84106e-01,1.92e+00,
-2.84070e-01,1.92e+00,
-2.84033e-01,1.92e+00,
-2.83997e-01,1.92e+00,
-2.83960e-01,1.94e+00,
-2.83923e-01,1.92e+00,
-2.83887e-01,1.94e+00,
-2.83850e-01,1.94e+00,
-2.83813e-01,1.94e+00,
-2.83777e-01,1.96e+00,
-2.83740e-01,1.96e+00,
-2.83704e-01,1.96e+00,
-2.83667e-01,1.98e+00,
-2.83630e-01,1.98e+00,
-2.83594e-01,1.96e+00,
-2.83557e-01,1.96e+00,
-2.83521e-01,1.96e+00,
-2.83484e-01,1.96e+00,
-2.83447e-01,1.96e+00,
-2.83411e-01,1.96e+00,
-2.83374e-01,1.98e+00,
-2.83337e-01,1.96e+00,
-2.83301e-01,1.98e+00,
-2.83264e-01,1.98e+00,
-2.83228e-01,1.98e+00,
-2.83191e-01,1.98e+00,
-2.83154e-01,1.98e+00,
-2.83118e-01,1.98e+00,
-2.83081e-01,1.98e+00,
-2.83044e-01,1.98e+00,
-2.83008e-01,1.98e+00,
-2.82971e-01,1.98e+00,
-2.82935e-01,1.98e+00,
-2.82898e-01,1.98e+00,
-2.82861e-01,1.98e+00,
-2.82825e-01,1.98e+00,
-2.82788e-01,1.98e+00,
-2.82751e-01,1.98e+00,
-2.82715e-01,1.98e+00,
-2.82678e-01,1.98e+00,
-2.82642e-01,1.98e+00,
-2.82605e-01,1.98e+00,
-2.82568e-01,1.98e+00,
-2.82532e-01,1.98e+00,
-2.82495e-01,1.98e+00,
-2.82459e-01,1.98e+00,
-2.82422e-01,1.98e+00,
-2.82385e-01,1.98e+00,
-2.82349e-01,1.98e+00,
-2.82312e-01,2.00e+00,
-2.82275e-01,2.00e+00,
-2.82239e-01,2.00e+00,
-2.82202e-01,2.00e+00,
-2.82166e-01,2.00e+00,
-2.82129e-01,2.00e+00,
-2.82092e-01,2.00e+00,
-2.82056e-01,2.00e+00,
-2.82019e-01,2.00e+00,
-2.81982e-01,2.02e+00,
-2.81946e-01,2.00e+00,
-2.81909e-01,2.00e+00,
-2.81873e-01,2.02e+00,
-2.81836e-01,2.00e+00,
-2.81799e-01,2.00e+00,
-2.81763e-01,2.02e+00,
-2.81726e-01,2.02e+00,
-2.81689e-01,2.00e+00,
-2.81653e-01,2.02e+00,
-2.81616e-01,2.02e+00,
-2.81580e-01,2.02e+00,
-2.81543e-01,2.02e+00,
-2.81506e-01,2.02e+00,
-2.81470e-01,2.02e+00,
-2.81433e-01,2.04e+00,
-2.81396e-01,2.04e+00,
-2.81360e-01,2.04e+00,
-2.81323e-01,2.04e+00,
-2.81287e-01,2.06e+00,
-2.81250e-01,2.06e+00,
-2.81213e-01,2.06e+00,
-2.81177e-01,2.06e+00,
-2.81140e-01,2.08e+00,
-2.81104e-01,2.06e+00,
-2.81067e-01,2.06e+00,
-2.81030e-01,2.08e+00,
-2.80994e-01,2.06e+00,
-2.80957e-01,2.08e+00,
-2.80920e-01,2.08e+00,
-2.80884e-01,2.08e+00,
-2.80847e-01,2.08e+00,
-2.80811e-01,2.08e+00,
-2.80774e-01,2.08e+00,
-2.80737e-01,2.08e+00,
-2.80701e-01,2.10e+00,
-2.80664e-01,2.08e+00,
-2.80627e-01,2.10e+00,
-2.80591e-01,2.10e+00,
-2.80554e-01,2.10e+00,
-2.80518e-01,2.10e+00,
-2.80481e-01,2.10e+00,
-2.80444e-01,2.10e+00,
-2.80408e-01,2.10e+00,
-2.80371e-01,2.12e+00,
-2.80334e-01,2.10e+00,
-2.80298e-01,2.12e+00,
-2.80261e-01,2.12e+00,
-2.80225e-01,2.12e+00,
-2.80188e-01,2.12e+00,
-2.80151e-01,2.12e+00,
-2.80115e-01,2.12e+00,
-2.80078e-01,2.12e+00,
-2.80042e-01,2.12e+00,
-2.80005e-01,2.12e+00,
-2.79968e-01,2.12e+00,
-2.79932e-01,2.12e+00,
-2.79895e-01,2.12e+00,
-2.79858e-01,2.12e+00,
-2.79822e-01,2.12e+00,
-2.79785e-01,2.12e+00,
-2.79749e-01,2.12e+00,
-2.79712e-01,2.12e+00,
-2.79675e-01,2.12e+00,
-2.79639e-01,2.12e+00,
-2.79602e-01,2.12e+00,
-2.79565e-01,2.12e+00,
-2.79529e-01,2.12e+00,
-2.79492e-01,2.12e+00,
-2.79456e-01,2.12e+00,
-2.79419e-01,2.12e+00,
-2.79382e-01,2.12e+00,
-2.79346e-01,2.12e+00,
-2.79309e-01,2.12e+00,
-2.79272e-01,2.12e+00,
-2.79236e-01,2.12e+00,
-2.79199e-01,2.12e+00,
-2.79163e-01,2.12e+00,
-2.79126e-01,2.14e+00,
-2.79089e-01,2.14e+00,
-2.79053e-01,2.14e+00,
-2.79016e-01,2.14e+00,
-2.78979e-01,2.14e+00,
-2.78943e-01,2.14e+00,
-2.78906e-01,2.14e+00,
-2.78870e-01,2.14e+00,
-2.78833e-01,2.16e+00,
-2.78796e-01,2.16e+00,
-2.78760e-01,2.16e+00,
-2.78723e-01,2.16e+00,
-2.78687e-01,2.16e+00,
-2.78650e-01,2.16e+00,
-2.78613e-01,2.16e+00,
-2.78577e-01,2.18e+00,
-2.78540e-01,2.20e+00,
-2.78503e-01,2.18e+00,
-2.78467e-01,2.20e+00,
-2.78430e-01,2.18e+00,
-2.78394e-01,2.20e+00,
-2.78357e-01,2.18e+00,
-2.78320e-01,2.20e+00,
-2.78284e-01,2.18e+00,
-2.78247e-01,2.20e+00,
-2.78210e-01,2.20e+00,
-2.78174e-01,2.22e+00,
-2.78137e-01,2.22e+00,
-2.78101e-01,2.22e+00,
-2.78064e-01,2.22e+00,
-2.78027e-01,2.22e+00,
-2.77991e-01,2.22e+00,
-2.77954e-01,2.22e+00,
-2.77917e-01,2.22e+00,
-2.77881e-01,2.24e+00,
-2.77844e-01,2.22e+00,
-2.77808e-01,2.24e+00,
-2.77771e-01,2.22e+00,
-2.77734e-01,2.22e+00,
-2.77698e-01,2.22e+00,
-2.77661e-01,2.24e+00,
-2.77625e-01,2.24e+00,
-2.77588e-01,2.24e+00,
-2.77551e-01,2.24e+00,
-2.77515e-01,2.24e+00,
-2.77478e-01,2.24e+00,
-2.77441e-01,2.26e+00,
-2.77405e-01,2.24e+00,
-2.77368e-01,2.26e+00,
-2.77332e-01,2.26e+00,
-2.77295e-01,2.26e+00,
-2.77258e-01,2.26e+00,
-2.77222e-01,2.26e+00,
-2.77185e-01,2.28e+00,
-2.77148e-01,2.26e+00,
-2.77112e-01,2.26e+00,
-2.77075e-01,2.26e+00,
-2.77039e-01,2.26e+00,
-2.77002e-01,2.26e+00,
-2.76965e-01,2.26e+00,
-2.76929e-01,2.28e+00,
-2.76892e-01,2.26e+00,
-2.76855e-01,2.28e+00,
-2.76819e-01,2.26e+00,
-2.76782e-01,2.26e+00,
-2.76746e-01,2.28e+00,
-2.76709e-01,2.26e+00,
-2.76672e-01,2.26e+00,
-2.76636e-01,2.28e+00,
-2.76599e-01,2.26e+00,
-2.76563e-01,2.28e+00,
-2.76526e-01,2.26e+00,
-2.76489e-01,2.26e+00,
-2.76453e-01,2.26e+00,
-2.76416e-01,2.26e+00,
-2.76379e-01,2.26e+00,
-2.76343e-01,2.26e+00,
-2.76306e-01,2.26e+00,
-2.76270e-01,2.26e+00,
-2.76233e-01,2.24e+00,
-2.76196e-01,2.26e+00,
-2.76160e-01,2.24e+00,
-2.76123e-01,2.24e+00,
-2.76086e-01,2.24e+00,
-2.76050e-01,2.22e+00,
-2.76013e-01,2.24e+00,
-2.75977e-01,2.24e+00,
-2.75940e-01,2.24e+00,
-2.75903e-01,2.24e+00,
-2.75867e-01,2.24e+00,
-2.75830e-01,2.24e+00,
-2.75793e-01,2.24e+00,
-2.75757e-01,2.24e+00,
-2.75720e-01,2.26e+00,
-2.75684e-01,2.26e+00,
-2.75647e-01,2.26e+00,
-2.75610e-01,2.24e+00,
-2.75574e-01,2.26e+00,
-2.75537e-01,2.26e+00,
-2.75500e-01,2.26e+00,
-2.75464e-01,2.26e+00,
-2.75427e-01,2.28e+00,
-2.75391e-01,2.30e+00,
-2.75354e-01,2.30e+00,
-2.75317e-01,2.30e+00,
-2.75281e-01,2.32e+00,
-2.75244e-01,2.32e+00,
-2.75208e-01,2.32e+00,
-2.75171e-01,2.32e+00,
-2.75134e-01,2.32e+00,
-2.75098e-01,2.34e+00,
-2.75061e-01,2.34e+00,
-2.75024e-01,2.36e+00,
-2.74988e-01,2.34e+00,
-2.74951e-01,2.36e+00,
-2.74915e-01,2.36e+00,
-2.74878e-01,2.36e+00,
-2.74841e-01,2.38e+00,
-2.74805e-01,2.38e+00,
-2.74768e-01,2.38e+00,
-2.74731e-01,2.38e+00,
-2.74695e-01,2.38e+00,
-2.74658e-01,2.40e+00,
-2.74622e-01,2.38e+00,
-2.74585e-01,2.38e+00,
-2.74548e-01,2.40e+00,
-2.74512e-01,2.40e+00,
-2.74475e-01,2.40e+00,
-2.74438e-01,2.40e+00,
-2.74402e-01,2.42e+00,
-2.74365e-01,2.42e+00,
-2.74329e-01,2.40e+00,
-2.74292e-01,2.42e+00,
-2.74255e-01,2.42e+00,
-2.74219e-01,2.42e+00,
-2.74182e-01,2.44e+00,
-2.74146e-01,2.44e+00,
-2.74109e-01,2.42e+00,
-2.74072e-01,2.42e+00,
-2.74036e-01,2.44e+00,
-2.73999e-01,2.44e+00,
-2.73962e-01,2.44e+00,
-2.73926e-01,2.42e+00,
-2.73889e-01,2.44e+00,
-2.73853e-01,2.44e+00,
-2.73816e-01,2.44e+00,
-2.73779e-01,2.44e+00,
-2.73743e-01,2.44e+00,
-2.73706e-01,2.46e+00,
-2.73669e-01,2.46e+00,
-2.73633e-01,2.46e+00,
-2.73596e-01,2.44e+00,
-2.73560e-01,2.44e+00,
-2.73523e-01,2.46e+00,
-2.73486e-01,2.46e+00,
-2.73450e-01,2.44e+00,
-2.73413e-01,2.46e+00,
-2.73376e-01,2.46e+00,
-2.73340e-01,2.44e+00,
-2.73303e-01,2.46e+00,
-2.73267e-01,2.46e+00,
-2.73230e-01,2.46e+00,
-2.73193e-01,2.48e+00,
-2.73157e-01,2.46e+00,
-2.73120e-01,2.46e+00,
-2.73084e-01,2.46e+00,
-2.73047e-01,2.46e+00,
-2.73010e-01,2.46e+00,
-2.72974e-01,2.44e+00,
-2.72937e-01,2.44e+00,
-2.72900e-01,2.42e+00,
-2.72864e-01,2.44e+00,
-2.72827e-01,2.42e+00,
-2.72791e-01,2.46e+00,
-2.72754e-01,2.44e+00,
-2.72717e-01,2.44e+00,
-2.72681e-01,2.44e+00,
-2.72644e-01,2.46e+00,
-2.72607e-01,2.46e+00,
-2.72571e-01,2.46e+00,
-2.72534e-01,2.46e+00,
-2.72498e-01,2.44e+00,
-2.72461e-01,2.44e+00,
-2.72424e-01,2.46e+00,
-2.72388e-01,2.44e+00,
-2.72351e-01,2.44e+00,
-2.72314e-01,2.44e+00,
-2.72278e-01,2.46e+00,
-2.72241e-01,2.44e+00,
-2.72205e-01,2.46e+00,
-2.72168e-01,2.48e+00,
-2.72131e-01,2.46e+00,
-2.72095e-01,2.48e+00,
-2.72058e-01,2.48e+00,
-2.72021e-01,2.48e+00,
-2.71985e-01,2.50e+00,
-2.71948e-01,2.48e+00,
-2.71912e-01,2.50e+00,
-2.71875e-01,2.50e+00,
-2.71838e-01,2.50e+00,
-2.71802e-01,2.50e+00,
-2.71765e-01,2.52e+00,
-2.71729e-01,2.52e+00,
-2.71692e-01,2.52e+00,
-2.71655e-01,2.56e+00,
-2.71619e-01,2.56e+00,
-2.71582e-01,2.56e+00,
-2.71545e-01,2.56e+00,
-2.71509e-01,2.56e+00,
-2.71472e-01,2.58e+00,
-2.71436e-01,2.56e+00,
-2.71399e-01,2.58e+00,
-2.71362e-01,2.58e+00,
-2.71326e-01,2.58e+00,
-2.71289e-01,2.58e+00,
-2.71252e-01,2.60e+00,
-2.71216e-01,2.60e+00,
-2.71179e-01,2.58e+00,
-2.71143e-01,2.60e+00,
-2.71106e-01,2.60e+00,
-2.71069e-01,2.60e+00,
-2.71033e-01,2.60e+00,
-2.70996e-01,2.60e+00,
-2.70959e-01,2.58e+00,
-2.70923e-01,2.58e+00,
-2.70886e-01,2.60e+00,
-2.70850e-01,2.58e+00,
-2.70813e-01,2.58e+00,
-2.70776e-01,2.58e+00,
-2.70740e-01,2.60e+00,
-2.70703e-01,2.58e+00,
-2.70667e-01,2.58e+00,
-2.70630e-01,2.58e+00,
-2.70593e-01,2.58e+00,
-2.70557e-01,2.58e+00,
-2.70520e-01,2.58e+00,
-2.70483e-01,2.56e+00,
-2.70447e-01,2.56e+00,
-2.70410e-01,2.56e+00,
-2.70374e-01,2.58e+00,
-2.70337e-01,2.56e+00,
-2.70300e-01,2.56e+00,
-2.70264e-01,2.58e+00,
-2.70227e-01,2.56e+00,
-2.70190e-01,2.56e+00,
-2.70154e-01,2.56e+00,
-2.70117e-01,2.56e+00,
-2.70081e-01,2.56e+00,
-2.70044e-01,2.56e+00,
-2.70007e-01,2.56e+00,
-2.69971e-01,2.52e+00,
-2.69934e-01,2.56e+00,
-2.69897e-01,2.56e+00,
