0.000000000000000000e+00 8.600000000000000000e+01
1.550000000000000000e-04 8.500000000000000000e+01
3.119999999999999944e-04 8.600000000000000000e+01
4.669999999999999672e-04 8.600000000000000000e+01
6.250000000000000130e-04 8.700000000000000000e+01
7.799999999999999859e-04 8.500000000000000000e+01
9.370000000000000074e-04 8.600000000000000000e+01
1.091999999999999872e-03 8.800000000000000000e+01
1.250000000000000026e-03 8.700000000000000000e+01
1.404999999999999999e-03 8.600000000000000000e+01
1.562999999999999936e-03 8.500000000000000000e+01
1.717999999999999909e-03 8.500000000000000000e+01
1.874999999999999931e-03 8.800000000000000000e+01
2.030000000000000120e-03 8.600000000000000000e+01
2.187999999999999841e-03 8.600000000000000000e+01
2.343000000000000031e-03 8.600000000000000000e+01
2.500000000000000052e-03 8.600000000000000000e+01
2.655999999999999941e-03 8.500000000000000000e+01
2.812999999999999962e-03 8.600000000000000000e+01
2.967999999999999718e-03 8.500000000000000000e+01
3.125999999999999873e-03 8.700000000000000000e+01
3.281000000000000062e-03 8.600000000000000000e+01
3.437999999999999650e-03 8.600000000000000000e+01
3.592999999999999840e-03 8.500000000000000000e+01
3.750999999999999994e-03 8.600000000000000000e+01
3.905999999999999750e-03 8.500000000000000000e+01
4.062999999999999771e-03 8.600000000000000000e+01
4.218999999999999660e-03 8.500000000000000000e+01
4.375999999999999682e-03 8.600000000000000000e+01
4.530999999999999438e-03 8.600000000000000000e+01
4.688999999999999592e-03 8.500000000000000000e+01
4.844999999999999481e-03 8.500000000000000000e+01
5.000999999999999369e-03 8.600000000000000000e+01
5.155999999999999993e-03 8.500000000000000000e+01
5.314000000000000147e-03 8.500000000000000000e+01
5.468999999999999903e-03 8.400000000000000000e+01
5.625999999999999925e-03 8.500000000000000000e+01
5.781999999999999813e-03 8.400000000000000000e+01
5.938999999999999835e-03 8.500000000000000000e+01
6.093999999999999591e-03 8.500000000000000000e+01
6.251999999999999745e-03 8.400000000000000000e+01
6.406999999999999501e-03 8.400000000000000000e+01
6.563999999999999523e-03 8.300000000000000000e+01
6.718999999999999279e-03 8.300000000000000000e+01
6.876999999999999433e-03 8.500000000000000000e+01
7.032000000000000056e-03 8.300000000000000000e+01
7.189000000000000078e-03 8.400000000000000000e+01
7.344999999999999966e-03 8.200000000000000000e+01
7.501999999999999988e-03 8.000000000000000000e+01
7.656999999999999744e-03 7.800000000000000000e+01
7.814999999999999031e-03 7.600000000000000000e+01
7.969999999999999654e-03 7.400000000000000000e+01
8.126999999999998808e-03 7.000000000000000000e+01
8.281999999999999432e-03 6.500000000000000000e+01
8.439999999999999586e-03 5.900000000000000000e+01
8.595000000000000209e-03 5.600000000000000000e+01
8.753000000000000363e-03 5.300000000000000000e+01
8.907999999999999252e-03 5.100000000000000000e+01
9.065000000000000141e-03 4.800000000000000000e+01
9.219999999999999030e-03 4.600000000000000000e+01
9.377999999999999184e-03 3.700000000000000000e+01
9.532999999999999807e-03 2.800000000000000000e+01
9.689999999999998961e-03 1.900000000000000000e+01
9.846999999999999850e-03 8.000000000000000000e+00
1.000299999999999974e-02 4.000000000000000000e+00
1.015800000000000036e-02 4.000000000000000000e+00
1.031599999999999878e-02 8.000000000000000000e+00
1.047099999999999941e-02 3.000000000000000000e+00
1.062800000000000029e-02 4.000000000000000000e+00
1.078299999999999918e-02 4.000000000000000000e+00
1.094099999999999934e-02 1.000000000000000000e+00
1.109599999999999996e-02 0.000000000000000000e+00
1.125299999999999911e-02 4.000000000000000000e+00
1.140799999999999974e-02 3.000000000000000000e+00
1.156599999999999989e-02 0.000000000000000000e+00
1.172099999999999878e-02 4.000000000000000000e+00
1.187899999999999893e-02 2.000000000000000000e+00
1.203399999999999956e-02 4.000000000000000000e+00
1.219099999999999871e-02 2.000000000000000000e+00
1.234599999999999934e-02 3.000000000000000000e+00
1.250399999999999949e-02 4.000000000000000000e+00
1.265900000000000011e-02 1.000000000000000000e+00
1.281599999999999927e-02 6.000000000000000000e+00
1.297199999999999916e-02 3.000000000000000000e+00
1.312900000000000005e-02 3.000000000000000000e+00
1.328399999999999893e-02 0.000000000000000000e+00
1.344199999999999909e-02 0.000000000000000000e+00
1.359699999999999971e-02 4.000000000000000000e+00
1.375399999999999887e-02 3.000000000000000000e+00
1.390899999999999949e-02 1.000000000000000000e+00
1.406699999999999964e-02 5.000000000000000000e+00
1.422199999999999853e-02 3.000000000000000000e+00
1.437899999999999942e-02 4.000000000000000000e+00
1.453400000000000004e-02 0.000000000000000000e+00
1.469200000000000020e-02 6.000000000000000000e+00
1.484699999999999909e-02 0.000000000000000000e+00
1.500499999999999924e-02 3.000000000000000000e+00
1.515999999999999986e-02 3.000000000000000000e+00
1.531699999999999902e-02 2.000000000000000000e+00
1.547199999999999964e-02 4.000000000000000000e+00
1.562999999999999806e-02 4.000000000000000000e+00
1.578500000000000042e-02 1.000000000000000000e+00
1.594299999999999884e-02 3.000000000000000000e+00
1.609700000000000020e-02 0.000000000000000000e+00
1.625499999999999862e-02 2.000000000000000000e+00
1.641000000000000097e-02 0.000000000000000000e+00
1.656799999999999939e-02 3.000000000000000000e+00
1.672299999999999828e-02 1.000000000000000000e+00
1.687999999999999917e-02 2.000000000000000000e+00
1.703499999999999806e-02 3.000000000000000000e+00
1.719299999999999995e-02 4.000000000000000000e+00
1.734799999999999884e-02 0.000000000000000000e+00
1.750499999999999973e-02 5.000000000000000000e+00
1.765999999999999862e-02 3.000000000000000000e+00
1.781800000000000050e-02 3.000000000000000000e+00
1.797299999999999939e-02 2.000000000000000000e+00
1.813099999999999781e-02 0.000000000000000000e+00
1.828600000000000017e-02 2.000000000000000000e+00
1.844299999999999759e-02 3.000000000000000000e+00
1.859799999999999995e-02 1.000000000000000000e+00
1.875599999999999837e-02 4.000000000000000000e+00
1.891100000000000073e-02 0.000000000000000000e+00
1.906799999999999815e-02 0.000000000000000000e+00
1.922399999999999803e-02 1.000000000000000000e+00
1.938099999999999892e-02 1.000000000000000000e+00
